ID;NACHNAME;VORNAME;ORTSZUSATZ;ADEL;PRAEFIX;ANREDE_TITEL;GESCHLECHT;BERUF;PARTEI_KURZ;WP
11001917;Sander;Engelbert;;;;;männlich;Geschäftsführer;SPD;7
11001917;Sander;Engelbert;;;;;männlich;Geschäftsführer;SPD;8
11001917;Sander;Engelbert;;;;;männlich;Geschäftsführer;SPD;9
11001917;Sander;Engelbert;;;;;männlich;Geschäftsführer;SPD;10
11001918;Sander;Gustav;;;;;männlich;Gewerkschaftssekretär;SPD;1
11001919;Sander;Heinrich;;;;;männlich;Landwirt;FDP;3
11001919;Sander;Heinrich;;;;;männlich;Landwirt;FDP;4
11001919;Sander;Heinrich;;;;;männlich;Landwirt;FDP;5
11001920;Sassnick;Walter;;;;;männlich;Chefredakteur;SPD;1
11001920;Sassnick;Walter;;;;;männlich;Chefredakteur;SPD;2
11001921;Sauer;Helmut;Salzgitter;;;;männlich;Grundstücks- u. Wohnungswirtschaftskaufmann;CDU;7
11001921;Sauer;Helmut;Salzgitter;;;;männlich;Grundstücks- u. Wohnungswirtschaftskaufmann;CDU;8
11001921;Sauer;Helmut;Salzgitter;;;;männlich;Grundstücks- u. Wohnungswirtschaftskaufmann;CDU;9
11001921;Sauer;Helmut;Salzgitter;;;;männlich;Grundstücks- u. Wohnungswirtschaftskaufmann;CDU;10
11001921;Sauer;Helmut;Salzgitter;;;;männlich;Grundstücks- u. Wohnungswirtschaftskaufmann;CDU;11
11001921;Sauer;Helmut;Salzgitter;;;;männlich;Grundstücks- u. Wohnungswirtschaftskaufmann;CDU;12
11001922;Sauer;Roland;Stuttgart;;;;männlich;Selbständiger Grafiker;CDU;9
11001922;Sauer;Roland;Stuttgart;;;;männlich;Selbständiger Grafiker;CDU;10
11001922;Sauer;Roland;Stuttgart;;;;männlich;Selbständiger Grafiker;CDU;11
11001922;Sauer;Roland;Stuttgart;;;;männlich;Selbständiger Grafiker;CDU;12
11001922;Sauer;Roland;Stuttgart;;;;männlich;Selbständiger Grafiker;CDU;13
11001923;Sauermilch;Walter;;;;;männlich;Architekt;GRÜNE;10
11001924;Saurin;Wolfgang;;;;;männlich;Rechtsanwalt;CDU;10
11001925;Sauter;Alfred;Ichenhausen;;;;männlich;Rechtsanwalt, Staatsminister;CSU;9
11001925;Sauter;Alfred;Ichenhausen;;;;männlich;Rechtsanwalt, Staatsminister;CSU;10
11001925;Sauter;Alfred;Ichenhausen;;;;männlich;Rechtsanwalt, Staatsminister;CSU;11
11001926;Sauter;Franz;;;;;männlich;Landwirtschaftsmeister;CDU;6
11001926;Sauter;Franz;;;;;männlich;Landwirtschaftsmeister;CDU;7
11001926;Sauter;Franz;;;;;männlich;Landwirtschaftsmeister;CDU;8
11001926;Sauter;Franz;;;;;männlich;Landwirtschaftsmeister;CDU;9
11001926;Sauter;Franz;;;;;männlich;Landwirtschaftsmeister;CDU;10
11001926;Sauter;Franz;;;;;männlich;Landwirtschaftsmeister;CDU;11
11001926;Sauter;Franz;Epfendorf;;;;männlich;Landwirtschaftsmeister;CDU;6
11001926;Sauter;Franz;Epfendorf;;;;männlich;Landwirtschaftsmeister;CDU;7
11001926;Sauter;Franz;Epfendorf;;;;männlich;Landwirtschaftsmeister;CDU;8
11001926;Sauter;Franz;Epfendorf;;;;männlich;Landwirtschaftsmeister;CDU;9
11001926;Sauter;Franz;Epfendorf;;;;männlich;Landwirtschaftsmeister;CDU;10
11001926;Sauter;Franz;Epfendorf;;;;männlich;Landwirtschaftsmeister;CDU;11
11001927;Saxowski;Karl-Heinz;;;;;männlich;Stadtinspektor;SPD;4
11001927;Saxowski;Karl-Heinz;;;;;männlich;Stadtinspektor;SPD;5
11001927;Saxowski;Karl-Heinz;;;;;männlich;Stadtinspektor;SPD;6
11001927;Saxowski;Karl-Heinz;;;;;männlich;Stadtinspektor;SPD;7
11001927;Saxowski;Karl-Heinz;;;;;männlich;Stadtinspektor;SPD;8
11001928;Sayn-Wittgenstein-Hohenstein;Botho;;Prinz;zu;;männlich;Forstwirt, Arzt;CDU;5
11001928;Sayn-Wittgenstein-Hohenstein;Botho;;Prinz;zu;;männlich;Forstwirt, Arzt;CDU;6
11001928;Sayn-Wittgenstein-Hohenstein;Botho;;Prinz;zu;;männlich;Forstwirt, Arzt;CDU;7
11001928;Sayn-Wittgenstein-Hohenstein;Botho;;Prinz;zu;;männlich;Forstwirt, Arzt;CDU;8
11001929;Schachtschabel;Hans Georg;;;;Dr.;männlich;ordentlicher Professor, Studienleiter;SPD;6
11001929;Schachtschabel;Hans Georg;;;;Dr.;männlich;ordentlicher Professor, Studienleiter;SPD;7
11001929;Schachtschabel;Hans Georg;;;;Dr.;männlich;ordentlicher Professor, Studienleiter;SPD;8
11001929;Schachtschabel;Hans Georg;;;;Dr.;männlich;ordentlicher Professor, Studienleiter;SPD;9
11001930;Schäfer;Friedrich;;;;Dr.;männlich;Professor, Staatssekretär;SPD;3
11001930;Schäfer;Friedrich;;;;Dr.;männlich;Professor, Staatssekretär;SPD;4
11001930;Schäfer;Friedrich;;;;Dr.;männlich;Professor, Staatssekretär;SPD;5
11001930;Schäfer;Friedrich;;;;Dr.;männlich;Professor, Staatssekretär;SPD;6
11001930;Schäfer;Friedrich;;;;Dr.;männlich;Professor, Staatssekretär;SPD;7
11001930;Schäfer;Friedrich;;;;Dr.;männlich;Professor, Staatssekretär;SPD;8
11001930;Schäfer;Friedrich;Tübingen;;;Dr.;männlich;Professor, Staatssekretär;SPD;3
11001930;Schäfer;Friedrich;Tübingen;;;Dr.;männlich;Professor, Staatssekretär;SPD;4
11001930;Schäfer;Friedrich;Tübingen;;;Dr.;männlich;Professor, Staatssekretär;SPD;5
11001930;Schäfer;Friedrich;Tübingen;;;Dr.;männlich;Professor, Staatssekretär;SPD;6
11001930;Schäfer;Friedrich;Tübingen;;;Dr.;männlich;Professor, Staatssekretär;SPD;7
11001930;Schäfer;Friedrich;Tübingen;;;Dr.;männlich;Professor, Staatssekretär;SPD;8
11001931;Schäfer;Harald B.;Appenweier;;;;männlich;Oberstudienrat , Landesminister;SPD;7
11001931;Schäfer;Harald B.;Appenweier;;;;männlich;Oberstudienrat , Landesminister;SPD;8
11001931;Schäfer;Harald B.;Appenweier;;;;männlich;Oberstudienrat , Landesminister;SPD;9
11001931;Schäfer;Harald B.;Appenweier;;;;männlich;Oberstudienrat , Landesminister;SPD;10
11001931;Schäfer;Harald B.;Appenweier;;;;männlich;Oberstudienrat , Landesminister;SPD;11
11001931;Schäfer;Harald B.;Appenweier;;;;männlich;Oberstudienrat , Landesminister;SPD;12
11001931;Schäfer;Harald B.;Offenburg;;;;männlich;Oberstudienrat , Landesminister;SPD;7
11001931;Schäfer;Harald B.;Offenburg;;;;männlich;Oberstudienrat , Landesminister;SPD;8
11001931;Schäfer;Harald B.;Offenburg;;;;männlich;Oberstudienrat , Landesminister;SPD;9
11001931;Schäfer;Harald B.;Offenburg;;;;männlich;Oberstudienrat , Landesminister;SPD;10
11001931;Schäfer;Harald B.;Offenburg;;;;männlich;Oberstudienrat , Landesminister;SPD;11
11001931;Schäfer;Harald B.;Offenburg;;;;männlich;Oberstudienrat , Landesminister;SPD;12
11001932;Schäfer;Helmut;Mainz;;;;männlich;Staatsminister;FDP;8
11001932;Schäfer;Helmut;Mainz;;;;männlich;Staatsminister;FDP;9
11001932;Schäfer;Helmut;Mainz;;;;männlich;Staatsminister;FDP;10
11001932;Schäfer;Helmut;Mainz;;;;männlich;Staatsminister;FDP;11
11001932;Schäfer;Helmut;Mainz;;;;männlich;Staatsminister;FDP;12
11001932;Schäfer;Helmut;Mainz;;;;männlich;Staatsminister;FDP;13
11001933;Schäfer;Hermann;;;;Dr.;männlich;Bundesmin. f. besond. Aufgaben, Vizeprä. DBT;FDP;1
11001933;Schäfer;Hermann;;;;Dr.;männlich;Bundesmin. f. besond. Aufgaben, Vizeprä. DBT;FDP;2
11001933;Schäfer;Hermann;;;;Dr.;männlich;Bundesmin. f. besond. Aufgaben, Vizeprä. DBT;FDP;2
11001933;Schäfer;Hermann;;;;Dr.;männlich;Bundesmin. f. besond. Aufgaben, Vizeprä. DBT;FDP;2
11001933;Schäfer;Hermann;;;;Dr.;männlich;Bundesmin. f. besond. Aufgaben, Vizeprä. DBT;FDP;2
11001933;Schäfer;Hermann;;;;Dr.;männlich;Bundesmin. f. besond. Aufgaben, Vizeprä. DBT;FDP;2
11001934;Schäfer;Manfred;Saarbrücken;;;Dr.;männlich;Dipl.-Volkswirt;CDU;2
11001935;Schäffer;Fritz;;;;;männlich;Bundesminister der Justiz, Ministerpräsident;CSU;1
11001935;Schäffer;Fritz;;;;;männlich;Bundesminister der Justiz, Ministerpräsident;CSU;2
11001935;Schäffer;Fritz;;;;;männlich;Bundesminister der Justiz, Ministerpräsident;CSU;3
11001936;Schätz;Hermann;;;;;männlich;Ausbildungsleiter;SPD;9
11001937;Schätzle;Ortrun;;;;;weiblich;Hausfrau, Studienrätin;CDU;11
11001937;Schätzle;Ortrun;;;;;weiblich;Hausfrau, Studienrätin;CDU;12
11001937;Schätzle;Ortrun;;;;;weiblich;Hausfrau, Studienrätin;CDU;13
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;7
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;8
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;9
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;10
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;11
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;12
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;13
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;14
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;15
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;16
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;17
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;18
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;19
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;20
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;20
11001938;Schäuble;Wolfgang;;;;Dr.;männlich;Präsident DBT , Rechtsanwalt;CDU;20
11001939;Schaich-Walch;Gudrun;;;;;weiblich;Physikalisch-technische Assistentin;SPD;12
11001939;Schaich-Walch;Gudrun;;;;;weiblich;Physikalisch-technische Assistentin;SPD;13
11001939;Schaich-Walch;Gudrun;;;;;weiblich;Physikalisch-technische Assistentin;SPD;14
11001939;Schaich-Walch;Gudrun;;;;;weiblich;Physikalisch-technische Assistentin;SPD;15
11001940;Schanz;Dieter;;;;;männlich;Sozialarbeiter grad., Städtischer Sozialoberrat;SPD;10
11001940;Schanz;Dieter;;;;;männlich;Sozialarbeiter grad., Städtischer Sozialoberrat;SPD;11
11001940;Schanz;Dieter;;;;;männlich;Sozialarbeiter grad., Städtischer Sozialoberrat;SPD;12
11001940;Schanz;Dieter;;;;;männlich;Sozialarbeiter grad., Städtischer Sozialoberrat;SPD;13
11001941;Schanzenbach;Marta;;;;;weiblich;Fürsorgerin;SPD;1
11001941;Schanzenbach;Marta;;;;;weiblich;Fürsorgerin;SPD;2
11001941;Schanzenbach;Marta;;;;;weiblich;Fürsorgerin;SPD;3
11001941;Schanzenbach;Marta;;;;;weiblich;Fürsorgerin;SPD;4
11001941;Schanzenbach;Marta;;;;;weiblich;Fürsorgerin;SPD;5
11001941;Schanzenbach;Marta;;;;;weiblich;Fürsorgerin;SPD;6
11001942;Scharf;Eberhard;;;;Dr.;männlich;Apotheker;CDU;11
11001942;Scharf;Eberhard;;;;Dr.;männlich;Apotheker;CDU;11
11001943;Scharnberg;Hugo;;;;;männlich;Bankdirektor;CDU;1
11001943;Scharnberg;Hugo;;;;;männlich;Bankdirektor;CDU;2
11001943;Scharnberg;Hugo;;;;;männlich;Bankdirektor;CDU;3
11001944;Scharnowski;Ernst;;;;;männlich;Gewerkschaftsangestellter;SPD;3
11001945;Scharrenbroich;Heribert;;;;;männlich;Geschäftsführer;CDU;10
11001945;Scharrenbroich;Heribert;;;;;männlich;Geschäftsführer;CDU;11
11001945;Scharrenbroich;Heribert;;;;;männlich;Geschäftsführer;CDU;12
11001946;Schartz;Günther;Trier;;;;männlich;Ökonomierat;CDU;8
11001946;Schartz;Günther;Trier;;;;männlich;Ökonomierat;CDU;9
11001946;Schartz;Günther;Trier;;;;männlich;Ökonomierat;CDU;10
11001946;Schartz;Günther;Trier;;;;männlich;Ökonomierat;CDU;11
11001946;Schartz;Günther;Trier;;;;männlich;Ökonomierat;CDU;12
11001947;Schatz;Josef;;;;Dr.;männlich;Rechtsanwalt;CSU;1
11001948;Schedl;Albert;;;;;männlich;Schreinermeister;CSU;6
11001948;Schedl;Albert;;;;;männlich;Schreinermeister;CSU;7
11001948;Schedl;Albert;;;;;männlich;Schreinermeister;CSU;8
11001949;Scheel;Walter;;;;;männlich;Bundesminister , Vizepräsident DBT;FDP;2
11001949;Scheel;Walter;;;;;männlich;Bundesminister , Vizepräsident DBT;FDP;3
11001949;Scheel;Walter;;;;;männlich;Bundesminister , Vizepräsident DBT;FDP;4
11001949;Scheel;Walter;;;;;männlich;Bundesminister , Vizepräsident DBT;FDP;5
11001949;Scheel;Walter;;;;;männlich;Bundesminister , Vizepräsident DBT;FDP;6
11001949;Scheel;Walter;;;;;männlich;Bundesminister , Vizepräsident DBT;FDP;7
11001950;Scheer;Hermann;;;;Dr.;männlich;Wirtschafts- und Sozialwissenschaftler, Puplizist;SPD;9
11001950;Scheer;Hermann;;;;Dr.;männlich;Wirtschafts- und Sozialwissenschaftler, Puplizist;SPD;10
11001950;Scheer;Hermann;;;;Dr.;männlich;Wirtschafts- und Sozialwissenschaftler, Puplizist;SPD;11
11001950;Scheer;Hermann;;;;Dr.;männlich;Wirtschafts- und Sozialwissenschaftler, Puplizist;SPD;12
11001950;Scheer;Hermann;;;;Dr.;männlich;Wirtschafts- und Sozialwissenschaftler, Puplizist;SPD;13
11001950;Scheer;Hermann;;;;Dr.;männlich;Wirtschafts- und Sozialwissenschaftler, Puplizist;SPD;14
11001950;Scheer;Hermann;;;;Dr.;männlich;Wirtschafts- und Sozialwissenschaftler, Puplizist;SPD;15
11001950;Scheer;Hermann;;;;Dr.;männlich;Wirtschafts- und Sozialwissenschaftler, Puplizist;SPD;16
11001950;Scheer;Hermann;;;;Dr.;männlich;Wirtschafts- und Sozialwissenschaftler, Puplizist;SPD;17
11001951;Scheffler;Hermann;;;;;männlich;Geschäftsführer der SPD;SPD;7
11001951;Scheffler;Hermann;;;;;männlich;Geschäftsführer der SPD;SPD;8
11001952;Scheffler;Siegfried;;;;;männlich;Straßenbauer, Dipl.-Ingenieur, Parl. Sts. im BMVBW;SPD;12
11001952;Scheffler;Siegfried;;;;;männlich;Straßenbauer, Dipl.-Ingenieur, Parl. Sts. im BMVBW;SPD;13
11001952;Scheffler;Siegfried;;;;;männlich;Straßenbauer, Dipl.-Ingenieur, Parl. Sts. im BMVBW;SPD;14
11001952;Scheffler;Siegfried;;;;;männlich;Straßenbauer, Dipl.-Ingenieur, Parl. Sts. im BMVBW;SPD;15
11001953;Schell;Manfred;;;;;männlich;Lokomotivführer;CDU;12
11001954;Schellenberg;Ernst;;;;Dr.;männlich;Professor, Hauptgeschäftsführer;SPD;1
11001954;Schellenberg;Ernst;;;;Dr.;männlich;Professor, Hauptgeschäftsführer;SPD;2
11001954;Schellenberg;Ernst;;;;Dr.;männlich;Professor, Hauptgeschäftsführer;SPD;3
11001954;Schellenberg;Ernst;;;;Dr.;männlich;Professor, Hauptgeschäftsführer;SPD;4
11001954;Schellenberg;Ernst;;;;Dr.;männlich;Professor, Hauptgeschäftsführer;SPD;5
11001954;Schellenberg;Ernst;;;;Dr.;männlich;Professor, Hauptgeschäftsführer;SPD;6
11001954;Schellenberg;Ernst;;;;Dr.;männlich;Professor, Hauptgeschäftsführer;SPD;7
11001955;Schemken;Heinz;;;;;männlich;Handwerksmeister;CDU;10
11001955;Schemken;Heinz;;;;;männlich;Handwerksmeister;CDU;11
11001955;Schemken;Heinz;;;;;männlich;Handwerksmeister;CDU;12
11001955;Schemken;Heinz;;;;;männlich;Handwerksmeister;CDU;13
11001955;Schemken;Heinz;;;;;männlich;Handwerksmeister;CDU;14
11001956;Schemmel;Ernst Otto Volker;;;;;männlich;Ingenieur für Maschinenbau;SPD;11
11001957;Schenk;Christina;;;;;männlich;Dipl.-Physiker;PDS;12
11001957;Schenk;Christina;;;;;männlich;Dipl.-Physiker;PDS;12
11001957;Schenk;Christina;;;;;männlich;Dipl.-Physiker;PDS;13
11001957;Schenk;Christina;;;;;männlich;Dipl.-Physiker;PDS;13
11001957;Schenk;Christina;;;;;männlich;Dipl.-Physiker;PDS;14
11001957;Schenk;Christian;;;;;männlich;Dipl.-Physiker;PDS;12
11001957;Schenk;Christian;;;;;männlich;Dipl.-Physiker;PDS;12
11001957;Schenk;Christian;;;;;männlich;Dipl.-Physiker;PDS;13
11001957;Schenk;Christian;;;;;männlich;Dipl.-Physiker;PDS;13
11001957;Schenk;Christian;;;;;männlich;Dipl.-Physiker;PDS;14
11001958;Scheppmann;Heinrich;;;;;männlich;Geschäftsführer i. R.;CDU;2
11001958;Scheppmann;Heinrich;;;;;männlich;Geschäftsführer i. R.;CDU;3
11001958;Scheppmann;Heinrich;;;;;männlich;Geschäftsführer i. R.;CDU;4
11001959;Scherrer;Manfred;;;;;männlich;Verlagskaufmann;SPD;11
11001960;Schetter;Martin;;;;;männlich;Gewerkschaftsvorsitzender;CDU;7
11001960;Schetter;Martin;;;;;männlich;Gewerkschaftsvorsitzender;CDU;8
11001961;Scheu;Adolf;;;;;männlich;Industrieberater;SPD;6
11001961;Scheu;Adolf;;;;;männlich;Industrieberater;SPD;7
11001961;Scheu;Adolf;;;;;männlich;Industrieberater;SPD;8
11001962;Scheu;Gerhard;;;;;männlich;Verwaltungsjurist;CSU;10
11001962;Scheu;Gerhard;;;;;männlich;Verwaltungsjurist;CSU;11
11001962;Scheu;Gerhard;;;;;männlich;Verwaltungsjurist;CSU;12
11001962;Scheu;Gerhard;;;;;männlich;Verwaltungsjurist;CSU;13
11001962;Scheu;Gerhard;;;;;männlich;Verwaltungsjurist;CSU;14
11001963;Scheuren;Josef;;;;;männlich;Verwaltungsdirektor;SPD;2
11001963;Scheuren;Josef;;;;;männlich;Verwaltungsdirektor;SPD;3
11001963;Scheuren;Josef;;;;;männlich;Verwaltungsdirektor;SPD;4
11001964;Schierholz;Henning;;;;Dr.;männlich;Kirchlicher Angestellter;GRÜNE;10
11001965;Schild;Heinrich;Düsseldorf;;;Dr.;männlich;Volkswirt, Generalsekretär, Hauptschriftleiter;CDU;2
11001965;Schild;Heinrich;Düsseldorf;;;Dr.;männlich;Volkswirt, Generalsekretär, Hauptschriftleiter;CDU;2
11001965;Schild;Heinrich;Düsseldorf;;;Dr.;männlich;Volkswirt, Generalsekretär, Hauptschriftleiter;CDU;3
11001965;Schild;Heinrich;Düsseldorf;;;Dr.;männlich;Volkswirt, Generalsekretär, Hauptschriftleiter;CDU;3
11001965;Schild;Heinrich;Düsseldorf;;;Dr.;männlich;Volkswirt, Generalsekretär, Hauptschriftleiter;CDU;3
11001965;Schild;Heinrich;;;;Dr.;männlich;Volkswirt, Generalsekretär, Hauptschriftleiter;CDU;2
11001965;Schild;Heinrich;;;;Dr.;männlich;Volkswirt, Generalsekretär, Hauptschriftleiter;CDU;2
11001965;Schild;Heinrich;;;;Dr.;männlich;Volkswirt, Generalsekretär, Hauptschriftleiter;CDU;3
11001965;Schild;Heinrich;;;;Dr.;männlich;Volkswirt, Generalsekretär, Hauptschriftleiter;CDU;3
11001965;Schild;Heinrich;;;;Dr.;männlich;Volkswirt, Generalsekretär, Hauptschriftleiter;CDU;3
11001966;Schill;Lambert;;;;;männlich;Landwirt;CDU;1
11001966;Schill;Lambert;;;;;männlich;Landwirt;CDU;2
11001966;Schill;Lambert;Freiburg;;;;männlich;Landwirt;CDU;1
11001966;Schill;Lambert;Freiburg;;;;männlich;Landwirt;CDU;2
11001967;Schiller;Christoph;Bayreuth;;;;männlich;Pfarrer, Religionslehrer;SPD;6
11001968;Schiller;Karl;;;;Dr.;männlich;Professor, Senator, Bundesminister;SPD;5
11001968;Schiller;Karl;;;;Dr.;männlich;Professor, Senator, Bundesminister;SPD;6
11001969;Schilling;Gertrud;;;;;weiblich;Lehrerin a. A.;DIE GRÜNEN/BÜNDNIS 90;11
11001969;Schilling;Gertrud;;;;;weiblich;Lehrerin a. A.;DIE GRÜNEN/BÜNDNIS 90;11
11001970;Schily;Otto;;;;;männlich;Bundesminister , Rechtsanwalt;SPD;10
11001970;Schily;Otto;;;;;männlich;Bundesminister , Rechtsanwalt;SPD;11
11001970;Schily;Otto;;;;;männlich;Bundesminister , Rechtsanwalt;SPD;12
11001970;Schily;Otto;;;;;männlich;Bundesminister , Rechtsanwalt;SPD;13
11001970;Schily;Otto;;;;;männlich;Bundesminister , Rechtsanwalt;SPD;14
11001970;Schily;Otto;;;;;männlich;Bundesminister , Rechtsanwalt;SPD;15
11001970;Schily;Otto;;;;;männlich;Bundesminister , Rechtsanwalt;SPD;16
11001971;Schimschok;Hildegard;;;;;weiblich;Hausfrau;SPD;5
11001971;Schimschok;Hildegard;;;;;weiblich;Hausfrau;SPD;6
11001971;Schimschok;Hildegard;;;;;weiblich;Hausfrau;SPD;7
11001972;Schinzel;Dieter;;;;;männlich;Dipl.-Physiker;SPD;7
11001972;Schinzel;Dieter;;;;;männlich;Dipl.-Physiker;SPD;8
11001973;Schirmer;Friedel;;;;;männlich;Ministerialrat;SPD;6
11001973;Schirmer;Friedel;;;;;männlich;Ministerialrat;SPD;7
11001973;Schirmer;Friedel;;;;;männlich;Ministerialrat;SPD;8
11001973;Schirmer;Friedel;;;;;männlich;Ministerialrat;SPD;9
11001974;Schlaga;Georg;;;;;männlich;Rektor;SPD;6
11001974;Schlaga;Georg;;;;;männlich;Rektor;SPD;7
11001974;Schlaga;Georg;;;;;männlich;Rektor;SPD;8
11001974;Schlaga;Georg;;;;;männlich;Rektor;SPD;9
11001974;Schlaga;Georg;;;;;männlich;Rektor;SPD;10
11001975;Schlager;Manfred;;;;;männlich;Oberregierungsrat;CSU;5
11001976;Schlange-Schöningen;Hans;;;;Dr.;männlich;Landwirt, Verwaltungsdirektor;CDU;1
11001977;Schlatter;Günter;;;;;männlich;Versicherungskaufmann;SPD;9
11001977;Schlatter;Günter;;;;;männlich;Versicherungskaufmann;SPD;10
11001978;Schlee;Albrecht;;;;;männlich;Landesgerichtsdirektor;CSU;3
11001978;Schlee;Albrecht;;;;;männlich;Landesgerichtsdirektor;CSU;4
11001978;Schlee;Albrecht;;;;;männlich;Landesgerichtsdirektor;CSU;5
11001978;Schlee;Albrecht;;;;;männlich;Landesgerichtsdirektor;CSU;6
11001979;Schlei;Marie;;;;;weiblich;Schulrätin , Bundesministerin;SPD;6
11001979;Schlei;Marie;;;;;weiblich;Schulrätin , Bundesministerin;SPD;7
11001979;Schlei;Marie;;;;;weiblich;Schulrätin , Bundesministerin;SPD;8
11001979;Schlei;Marie;;;;;weiblich;Schulrätin , Bundesministerin;SPD;9
11001980;Schleicher;Ursula;;;;;weiblich;Harfenistin;CSU;7
11001980;Schleicher;Ursula;;;;;weiblich;Harfenistin;CSU;8
11001981;Schleifenbaum;Eckhard;;;;;männlich;Diplom Kaufmann, Geschäftsführer;FDP;7
11001981;Schleifenbaum;Eckhard;;;;;männlich;Diplom Kaufmann, Geschäftsführer;FDP;8
11001982;Schlichting von Rönn;Günter;;;;;männlich;Fregattenkapitän;CDU;6
11001983;Schlick;Josef;;;;;männlich;Vizepräsident des Deutschen Bundestages, o. Universitätsprofessor;CDU;2
11001983;Schlick;Josef;;;;;männlich;Vizepräsident des Deutschen Bundestages, o. Universitätsprofessor;CDU;3
11001983;Schlick;Josef;;;;;männlich;Vizepräsident des Deutschen Bundestages, o. Universitätsprofessor;CDU;4
11001984;Schliestedt;Alfred;;;;;männlich;Rektor;SPD;3
11001985;Schloß;Hanns;;;;;männlich;Prokurist;FDP;2
11001986;Schloten;Dieter;;;;;männlich;Leitender Gesamtschuldirektor;SPD;12
11001986;Schloten;Dieter;;;;;männlich;Leitender Gesamtschuldirektor;SPD;13
11001986;Schloten;Dieter;;;;;männlich;Leitender Gesamtschuldirektor;SPD;14
11001987;Schlottmann;Norbert;;;;;männlich;Stadtamtmann;CDU;10
11001988;Schluckebier;Günter;;;;;männlich;Maschinenschlosser, Rentner;SPD;7
11001988;Schluckebier;Günter;;;;;männlich;Maschinenschlosser, Rentner;SPD;8
11001988;Schluckebier;Günter;;;;;männlich;Maschinenschlosser, Rentner;SPD;9
11001988;Schluckebier;Günter;;;;;männlich;Maschinenschlosser, Rentner;SPD;10
11001988;Schluckebier;Günter;;;;;männlich;Maschinenschlosser, Rentner;SPD;11
11001988;Schluckebier;Günter;;;;;männlich;Maschinenschlosser, Rentner;SPD;12
11001988;Schluckebier;Günter;;;;;männlich;Maschinenschlosser, Rentner;SPD;13
11001989;Schlüter;Helmut;;;;;männlich;Maschinenbaumeister;SPD;4
11001989;Schlüter;Helmut;;;;;männlich;Maschinenbaumeister;SPD;5
11001990;Schmalz;Ulrich;;;;;männlich;Selbständiger Kaufmann;CDU;12
11001990;Schmalz;Ulrich;;;;;männlich;Selbständiger Kaufmann;CDU;13
11001991;Schmalz-Jacobsen;Cornelia;;;;;weiblich;Journalistin;FDP;12
11001991;Schmalz-Jacobsen;Cornelia;;;;;weiblich;Journalistin;FDP;13
11001992;Schmedt;Helga;Lengerich;;;;weiblich;Verwaltungsangestellte;SPD;9
11001992;Schmedt;Helga;Lengerich;;;;weiblich;Verwaltungsangestellte;SPD;10
11001993;Schmid;Carlo;Tübingen;;;Dr.;männlich;Vizepräsident DBT , em. o. Universitätsprofessor;SPD;1
11001993;Schmid;Carlo;Tübingen;;;Dr.;männlich;Vizepräsident DBT , em. o. Universitätsprofessor;SPD;2
11001993;Schmid;Carlo;Tübingen;;;Dr.;männlich;Vizepräsident DBT , em. o. Universitätsprofessor;SPD;3
11001993;Schmid;Carlo;Tübingen;;;Dr.;männlich;Vizepräsident DBT , em. o. Universitätsprofessor;SPD;4
11001993;Schmid;Carlo;Tübingen;;;Dr.;männlich;Vizepräsident DBT , em. o. Universitätsprofessor;SPD;5
11001993;Schmid;Carlo;Tübingen;;;Dr.;männlich;Vizepräsident DBT , em. o. Universitätsprofessor;SPD;6
11001993;Schmid;Carlo;Frankfurt;;;Dr.;männlich;Vizepräsident DBT , em. o. Universitätsprofessor;SPD;1
11001993;Schmid;Carlo;Frankfurt;;;Dr.;männlich;Vizepräsident DBT , em. o. Universitätsprofessor;SPD;2
11001993;Schmid;Carlo;Frankfurt;;;Dr.;männlich;Vizepräsident DBT , em. o. Universitätsprofessor;SPD;3
11001993;Schmid;Carlo;Frankfurt;;;Dr.;männlich;Vizepräsident DBT , em. o. Universitätsprofessor;SPD;4
